study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes,U_depth_cm,L_depth_cm,OC mass,N mass
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,2C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98416,151.008602,0.5,1,1.604109048,0.4295,,0.956993094,mangrove encroachment (of salt marsh) site,,,1.535121281,0.411028534
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0,0.05,35.5,2.368,,0.109193023,mangrove encroachment (of salt marsh) site,,,3.876352329,0.258569079
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0.05,0.1,10.54,1.499,,0.278482953,mangrove encroachment (of salt marsh) site,,,2.935210327,0.417445947
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0.1,0.15,4.767,1.346,,0.411103584,mangrove encroachment (of salt marsh) site,,,1.959730786,0.553345424
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0.15,0.2,3.669,1.197,,0.62113718,mangrove encroachment (of salt marsh) site,,,2.278952312,0.743501204
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0.2,0.3,3.595,1.225,,0.543826074,mangrove encroachment (of salt marsh) site,,,1.955054737,0.666186941
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0.3,0.5,2.035,0.6471,,0.780088404,mangrove encroachment (of salt marsh) site,,,1.587479903,0.504795206
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3A,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98414,151.009322,0.5,1,1.54,0.6075,,1.300698943,mangrove encroachment (of salt marsh) site,,,2.003076373,0.790174608
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0,0.05,38.88,2.222,,0.140158209,mangrove encroachment (of salt marsh) site,,,5.449351169,0.311431541
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0.05,0.1,13.37,1.451,,0.229794273,mangrove encroachment (of salt marsh) site,,,3.07234943,0.33343149
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0.1,0.15,8.515,1.354,,0.310466731,mangrove encroachment (of salt marsh) site,,,2.643624211,0.420371953
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0.15,0.2,5.863,1.275,,0.395620991,mangrove encroachment (of salt marsh) site,,,2.319525872,0.504416764
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0.2,0.3,2.566,1.111,,0.689892115,mangrove encroachment (of salt marsh) site,,,1.770263167,0.76647014
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0.3,0.5,4.618,0.6693,,0.513573903,mangrove encroachment (of salt marsh) site,,,2.371684283,0.343735013
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3B,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.98405,151.009052,0.5,1,1.126,0.596,,0.854863216,mangrove encroachment (of salt marsh) site,,,0.962575981,0.509498477
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0,0.05,31.72,2.373,,0.156048239,mangrove encroachment (of salt marsh) site,,,4.949850128,0.37030247
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0.05,0.1,22.99,1.965,,0.150344125,mangrove encroachment (of salt marsh) site,,,3.456411444,0.295426206
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0.1,0.15,12.46153846,0.8786,,0.330634845,mangrove encroachment (of salt marsh) site,,,4.120218837,0.290495775
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0.15,0.2,8.201,1.095,,0.438605558,mangrove encroachment (of salt marsh) site,,,3.597004184,0.480273086
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0.2,0.3,4.978520286,0.5709,,0.638962533,mangrove encroachment (of salt marsh) site,,,3.181087933,0.36478371
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0.3,0.5,7.407,0.7877,,0.546117906,mangrove encroachment (of salt marsh) site,,,4.045095326,0.430177074
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,3C,mangrove encroached salt marsh (58-70 y prior),mangrove,mangrove,2014,-33.983964,151.008804,0.5,1,2.318284424,0.3726,,0.895199445,mangrove encroachment (of salt marsh) site,,,2.07532693,0.333551313
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0,0.05,13.25,1.576,,0.352432706,mangrove encroachment (of salt marsh) site,,,4.669733354,0.555433945
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0.05,0.1,4.004,1.255,,0.54677999,mangrove encroachment (of salt marsh) site,,,2.18930708,0.686208888
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0.1,0.15,3.16,0.7338,,0.627045011,mangrove encroachment (of salt marsh) site,,,1.981462235,0.460125629
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0.15,0.2,2.863,0.6557,,0.775351953,mangrove encroachment (of salt marsh) site,,,2.219832642,0.508398276
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0.2,0.3,0.5366,0.2938,,1.158953563,mangrove encroachment (of salt marsh) site,,,0.621894482,0.340500557
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0.3,0.5,0.9885,0.4016,,0.994298225,mangrove encroachment (of salt marsh) site,,,0.982863796,0.399310167
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4A,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98453,151.010182,0.5,1,0.7014,0.396,,1.178103086,mangrove encroachment (of salt marsh) site,,,0.826321504,0.466528822
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0,0.05,22.74,1.915,,0.211663342,mangrove encroachment (of salt marsh) site,,,4.813224395,0.4053353
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0.05,0.1,4.978,1.245,,0.512351593,mangrove encroachment (of salt marsh) site,,,2.550486229,0.637877733
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0.1,0.15,4.008,0.9108,,0.599339318,mangrove encroachment (of salt marsh) site,,,2.402151989,0.545878251
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0.15,0.2,4.382,0.7174,,0.617266531,mangrove encroachment (of salt marsh) site,,,2.70486194,0.44282701
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0.2,0.3,0.9009,0.595,,1.116172714,mangrove encroachment (of salt marsh) site,,,1.005559998,0.664122765
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0.3,0.5,1.167,0.3925,,1.16786624,mangrove encroachment (of salt marsh) site,,,1.362899902,0.458387499
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4B,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98449,151.009732,0.5,1,1.027,0.3967,,1.289842588,mangrove encroachment (of salt marsh) site,,,1.324668338,0.511680555
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0,0.05,19.55,2.251,,0.214515398,mangrove encroachment (of salt marsh) site,,,4.193776041,0.482874162
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0.05,0.1,4.754,1.521,,0.519685453,mangrove encroachment (of salt marsh) site,,,2.470584642,0.790441573
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0.1,0.15,4.379400261,0.7924,,0.676141128,mangrove encroachment (of salt marsh) site,,,2.961092632,0.53577423
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0.15,0.2,3.61,1.041,,0.695901806,mangrove encroachment (of salt marsh) site,,,2.512205518,0.72443378
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0.2,0.3,2.415650407,0.5322,,0.820271844,mangrove encroachment (of salt marsh) site,,,1.981490014,0.436548676
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0.3,0.5,2.92,0.5125,,0.849148917,mangrove encroachment (of salt marsh) site,,,2.479514838,0.43518882
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,4C,mangrove encroached salt marsh (0-15 y prior),mangrove,mangrove,2014,-33.98402,151.009472,0.5,1,1.440772251,0.3578,,1.089159664,mangrove encroachment (of salt marsh) site,,,1.569231022,0.389701328
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0,0.05,14.65,1.312,,0.186454658,mangrove encroachment (of salt marsh) site,,,2.731560737,0.244628511
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0.05,0.1,8.534,1.096,,0.401907671,mangrove encroachment (of salt marsh) site,,,3.429880065,0.440490807
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0.1,0.15,5.456,0.9558,,0.5384871,mangrove encroachment (of salt marsh) site,,,2.937985619,0.51468597
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0.15,0.2,4.935,0.6823,,0.620134751,mangrove encroachment (of salt marsh) site,,,3.060364995,0.42311794
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0.2,0.3,0.8301,0.5291,,0.915818438,mangrove encroachment (of salt marsh) site,,,0.760220886,0.484559536
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0.3,0.5,0.9881,0.3088,,0.922824192,mangrove encroachment (of salt marsh) site,,,0.911842584,0.28496811
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5A,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.9847,151.010312,0.5,1,1.037,0.2971,,1.10596273,mangrove encroachment (of salt marsh) site,,,1.146883351,0.328581527
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0,0.05,6.1751384,0.829,,0.166953595,mangrove encroachment (of salt marsh) site,,,1.030961554,0.13840453
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0.05,0.1,4.601,0.7578,,0.507527349,mangrove encroachment (of salt marsh) site,,,2.335133332,0.384604225
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0.1,0.15,2.741007194,0.7802,,0.624435534,mangrove encroachment (of salt marsh) site,,,1.71158229,0.487184603
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0.15,0.2,3.217,0.4907,,0.5866852,mangrove encroachment (of salt marsh) site,,,1.887366287,0.287886427
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0.2,0.3,0.5558,0.3188,,0.849635214,mangrove encroachment (of salt marsh) site,,,0.472227252,0.270863706
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0.3,0.5,1.109,0.3682,,1.069118556,mangrove encroachment (of salt marsh) site,,,1.185652479,0.393649452
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5B,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.98407,151.009822,0.5,1,2.279411765,0.3804,,0.95940143,mangrove encroachment (of salt marsh) site,,,2.186870908,0.364956304
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0,0.05,19.81,2.26,,0.116119446,mangrove encroachment (of salt marsh) site,,,2.300326235,0.262429949
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0.05,0.1,14.31,1.483,,0.165826718,mangrove encroachment (of salt marsh) site,,,2.372980339,0.245921023
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0.1,0.15,10.32,1.196,,0.245073148,mangrove encroachment (of salt marsh) site,,,2.529154883,0.293107484
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0.15,0.2,13.89,1.055,,0.256888811,mangrove encroachment (of salt marsh) site,,,3.568185578,0.271017695
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0.2,0.3,6.298,0.5623,,0.409983133,mangrove encroachment (of salt marsh) site,,,2.582073774,0.230533516
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0.3,0.5,2.946,0.3167,,0.575147767,mangrove encroachment (of salt marsh) site,,,1.694385322,0.182149298
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,GR,5E,Salicornia quinqueflora marsh,Salt marsh,saltmarsh,2014,-33.985016,151.008414,0.5,1,2.361,0.3313,,0.758896039,mangrove encroachment (of salt marsh) site,,,1.791753549,0.251422258
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0,0.05,7.050632911,0.6666,,0.303132871,mangrove encroachment (of salt marsh) site,,,2.137278595,0.202068372
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0.05,0.1,9.551325629,,,0.27802968,mangrove encroachment (of salt marsh) site,,,2.655552008,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0.1,0.15,5.637834474,0.9497,,0.348287038,mangrove encroachment (of salt marsh) site,,,1.96358467,0.3307682
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0.15,0.2,3.783459596,,,0.410808193,mangrove encroachment (of salt marsh) site,,,1.554276199,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0.2,0.3,8.046421663,0.9211,,0.309842843,mangrove encroachment (of salt marsh) site,,,2.493126166,0.285396243
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0.3,0.5,6.246200608,,,0.316789638,mangrove encroachment (of salt marsh) site,,,1.97873163,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1A,old forest (>70 yr),mangrove,mangrove,2013,-34.01758,151.150859,0.5,1,5.292275574,0.8226,,0.339666697,mangrove encroachment (of salt marsh) site,,,1.797609764,0.279409825
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0,0.05,5.549323017,0.8403,,0.382583018,mangrove encroachment (of salt marsh) site,,,2.12307675,0.32148451
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0.05,0.1,15.98349381,,,0.656584168,mangrove encroachment (of salt marsh) site,,,10.49450899,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0.1,0.15,15.30769231,0.6386,,0.390324315,mangrove encroachment (of salt marsh) site,,,5.974964512,0.249261107
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0.15,0.2,7.783472133,,,0.525185847,mangrove encroachment (of salt marsh) site,,,4.087769408,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0.2,0.3,6.615479115,0.444,,0.362720482,mangrove encroachment (of salt marsh) site,,,2.39956977,0.161047894
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0.3,0.5,6.031511571,,,0.566031372,mangrove encroachment (of salt marsh) site,,,3.41402477,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1B,old forest (>70 yr),mangrove,mangrove,2013,-34.017388,151.151084,0.5,1,5.871868979,0.4113,,0.445531981,mangrove encroachment (of salt marsh) site,,,2.616105421,0.183247304
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1C,old forest (>70 yr),mangrove,mangrove,2013,-34.017179,151.150425,0,0.05,1.723802915,0.7782,,0.61502563,mangrove encroachment (of salt marsh) site,,,1.060182973,0.478612945
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1C,old forest (>70 yr),mangrove,mangrove,2013,-34.017179,151.150425,0.05,0.1,2.541813071,,,0.523963537,mangrove encroachment (of salt marsh) site,,,1.331817368,0
Kelleway_et_al_2016a,https://doi.org/10.1111/gcb.13158,TP,1C,old forest (>70 yr),mangrove,mangrove,2013,-34.017179,151.150425,0.1,0.15,4.716137395,0.9201,,0.367100426,mangrove encroachment (of salt marsh) site,,,1.731296044,0.337769102
