"study_id","site_id","core_id","core_year","core_month","core_day","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation_notes","salinity_class","vegetation_class","vegetation_method","inundation_class","core_length_flag","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","total_pb210_activity","total_pb210_activity_sd","ra226_activity","ra226_activity_sd","excess_pb210_activity","excess_pb210_activity_sd","delta_c13","core_diameter","decompressed_depth_max","wet_weight","dry_weight","accumulated_mass","mid_section_accumulated_mass","cn_ratio","delta_n15","k40_activity","k40_activity_sd","fraction_organic_carbon","fraction_estimated_organic_carbon","fraction_inorganic_carbon","fraction_nitrogen","fraction_h2o","Habitat_type"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",6,7,"MB2007",0.405819894741347,0.446610012931831,19.1579108984324,1.36500737123799,NA,NA,3.01791089843236,1.98596201462517,-26.1372741803118,10,7.64285714285714,81.43302,31.87302,2.3760068293611,2.17309688199042,18.790917542727,0.865691799467317,NA,NA,0.207358802292291,0.207358802292291,0.0252044733767294,0.0128742304426733,0.608598330259642,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",7,8,"MB2008",0.242335937197352,0.578906019836984,43.2285630300559,2.51254523619173,NA,NA,27.0885630300559,2.89718545556024,NA,10,8.73469387755102,65.33302,19.03302,2.61834276655845,2.49717479795977,NA,NA,NA,NA,NA,0.277978788176373,0.0359141791044768,NA,0.708676868144164,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",8,9,"MB2009",0.268182699955476,0.620500782472614,54.0167649386904,2.19038998946552,NA,NA,37.8767649386904,2.62271010711263,-25.8237800220324,10,9.8265306122449,74.07302,21.06302,2.88652546651393,2.75243411653619,19.172290776376,2.31954150511967,NA,NA,0.292381694134437,0.292381694134437,0.0471281296023564,0.017791925882456,0.715645183630963,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",9,10,"MB2010",0.216871146302649,0.454410537055933,39.6502863699896,2.31168565282695,17.16,1.61,22.4902863699896,2.81708902193132,NA,10,10.9183673469388,47.08302,17.03302,3.10339661281657,2.99496103966525,NA,NA,182,16,NA,0.214112605509694,0.0272016320979259,NA,0.638234335860359,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",10,11,"MB2011",0.406838486377135,0.375583784793574,29.4815677469861,1.50106996983766,NA,NA,11.0965677469861,2.292261122636,-26.7668409520517,10,12.0102040816327,71.86302,31.95302,3.51023509919371,3.30681585600514,17.8888712156242,1.95566873922065,NA,NA,0.166705922805287,0.166705922805287,0.0257292445774132,0.0108721361414333,0.555362132011708,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",11,12,"MB2012",0.759653164223249,0.354757525892943,NA,NA,NA,NA,NA,NA,NA,10,13.1020408163265,122.39302,59.66302,4.26988826341696,3.89006168130533,NA,NA,NA,NA,NA,0.16299061078308,0.0250525052505261,NA,0.512529227565428,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",12,13,"MB2013",0.540783286483275,0.34619425078789,22.9833877515667,1.47920097689141,NA,NA,4.5983877515667,2.27800033582888,-26.6907637503641,10,14.1938775510204,83.57302,42.47302,4.81067154990023,4.5402799066586,17.5318591334978,1.57834145604175,NA,NA,0.155366356568383,0.155366356568383,0.0246859479988309,0.0103389348471007,0.491785506853767,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",13,14,"MB2014",0.640095970972617,0.345225081983504,NA,NA,NA,NA,NA,NA,NA,10,15.2857142857143,97.68302,50.27302,5.45076752087285,5.13071953538654,NA,NA,NA,NA,NA,0.158100467057537,0.0241311276369702,NA,0.485345354801684,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",14,15,"MB2015",0.68402273526598,0.350748459054887,20.9330989168366,1.29391703542695,NA,NA,2.54809891683657,2.16228381452761,NA,10,16.3775510204082,104.65302,53.72302,6.13479025613883,5.79277888850584,NA,NA,NA,NA,NA,0.160933959495157,0.0239602169981911,NA,0.48665580792604,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",15,16,"MB2016",0.563319626425087,0.33922022775526,NA,NA,NA,NA,NA,NA,-26.6266176087559,10,17.469387755102,89.69302,44.24302,6.69810988256392,6.41645006935138,18.2450963806482,1.35398737379093,NA,NA,0.155167280491393,0.155167280491393,0.0238060464436969,0.00992203549544603,0.506728394249631,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",16,17,"MB2017",0.829044719411316,0.33793029719906,19.3685768671314,1.27198776178113,NA,NA,0.983576867131362,2.14923308789925,NA,10,18.5612244897959,121.60302,65.11302,7.52715460197523,7.11263224226958,NA,NA,NA,NA,NA,0.154358242463118,0.0264815113838199,NA,0.464544383848362,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",17,18,"MB2018",0.625581040162636,0.339616746511144,NA,NA,NA,NA,NA,NA,NA,10,19.6530612244898,89.47302,49.13302,8.15273564213787,7.83994512205655,NA,NA,NA,NA,NA,0.155223390960217,0.0269673553067317,NA,0.450862170517995,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",18,19,"MB2019",0.84877993235471,0.337715237918903,NA,NA,NA,NA,NA,NA,NA,10,20.7448979591837,120.32302,66.66302,9.00151557449258,8.57712560831522,NA,NA,NA,NA,NA,0.154247917052397,0.0251607492311993,NA,0.44596619998401,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",19,20,"MB2020",0.658939916234698,0.338930668589678,NA,NA,19.61,1.69,NA,NA,-26.6451062950996,10,21.8367346938776,93.83302,51.75302,9.66045549072728,9.33098553260993,18.2356813421508,1.11964912106014,224,16,0.155876966851159,0.155876966851159,0.0266479663394115,0.00997256191936199,0.448456204436349,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",20,21,"MB2021",0.833883029681309,0.333012099796552,20.861761345317,1.15189497228393,NA,NA,NA,NA,NA,10,22.9285714285714,117.19302,65.49302,10.4943385204086,10.0773970055679,NA,NA,NA,NA,NA,0.151835207195631,0.0280943971745064,NA,0.441152553283463,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",21,22,"MB2022",0.745138233413268,0.326724821570183,NA,NA,NA,NA,NA,NA,NA,10,24.0204081632653,104.55302,58.52302,11.2394767538219,10.8669076371152,NA,NA,NA,NA,NA,0.148609833465504,NA,NA,0.440255097365911,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",22,23,"MB2023",0.761690347494825,0.326207993636906,NA,NA,NA,NA,NA,NA,NA,10,25.1122448979592,107.31302,59.82302,12.0011671013167,11.6203219275693,NA,NA,NA,NA,NA,0.148344700735733,0.0272982145492105,NA,0.442537168369691,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",23,24,"MB2024",0.754305558135361,0.324036619118586,NA,NA,NA,NA,NA,NA,NA,10,26.2040816326531,106.26302,59.24302,12.755472659452,12.3783198803844,NA,NA,NA,NA,NA,0.147230785607835,0.0296062992126001,NA,0.442486953598721,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",24,25,"MB2025",0.971647548421654,0.325176946410516,21.2483208361356,1.2660492631818,NA,NA,NA,NA,-26.5639096416779,10,27.2959183673469,135.84302,76.31302,13.7271202078737,13.2412964336629,17.8522972132769,1.14457956074129,NA,NA,0.146892710660495,0.146892710660495,0.0290680251723099,0.00959959533815394,0.438226417522225,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",25,26,"MB2026",0.836684156679726,0.32073660324664,NA,NA,NA,NA,NA,NA,NA,10,28.3877551020408,118.13302,65.71302,14.5638043645534,14.1454622862136,NA,NA,NA,NA,NA,0.145537877465526,0.028523705512012,NA,0.443737068602834,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",26,27,"MB2027",0.620870053847116,0.32835681627321,NA,NA,NA,NA,NA,NA,NA,10,29.4795918367347,87.71302,48.76302,15.1846744184005,14.874239391477,NA,NA,NA,NA,NA,0.149447046748157,0.0200055570991937,NA,0.444061782389889,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",27,28,"MB2028",0.661104423460747,0.332043010752689,NA,NA,NA,NA,NA,NA,NA,10,30.5714285714286,93.57302,51.92302,15.8457788418613,15.5152266301309,NA,NA,NA,NA,NA,0.15133806451613,0.0183515775917573,NA,0.44510693360116,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",28,29,"MB2029",0.76258161517614,0.331902575364344,NA,NA,NA,NA,NA,NA,NA,10,31.6632653061224,109.40302,59.89302,16.6083604570374,16.2270696494494,NA,NA,NA,NA,NA,0.151266021161909,0.017630360077692,NA,0.452546922379291,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",29,30,"MB2030",0.719673442518565,0.338741077222583,20.6788984476501,1.03926866480285,NA,NA,NA,NA,-26.6598508228724,10,32.7551020408163,102.72302,56.52302,17.328033899556,16.9681971782967,17.7231158207212,0.938355601203044,NA,NA,0.15187368673966,0.15187368673966,0.0169634095051176,0.00999839031580402,0.449753132257989,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",30,31,"MB2031",0.789192321661105,0.326741005680622,NA,NA,NA,NA,NA,NA,NA,10,33.8469387755102,112.61302,61.98302,18.1172262212171,17.7226300603865,NA,NA,NA,NA,NA,0.148618135914159,0.0201562500000023,NA,0.449592773553182,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",31,32,"MB2032",0.763218234948507,0.340558721853686,NA,NA,NA,NA,NA,NA,NA,10,34.9387755102041,109.32302,59.94302,18.8804444561656,18.4988353386914,NA,NA,NA,NA,NA,0.155706624310941,0.0201190138849542,NA,0.451688948951465,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",32,33,"MB2033",0.684150059220454,0.340804218853,NA,NA,NA,NA,NA,NA,NA,10,36.030612244898,98.39302,53.73302,19.5645945153861,19.2225194857758,NA,NA,NA,NA,NA,0.155832564271589,0.0207142857142857,NA,0.453893985569302,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Phragmites",2019,10,23,38.049901,-121.765744,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",33,34,"MB2034",0.714962456203045,0.3391,NA,NA,NA,NA,NA,NA,NA,10,37.1224489795918,102.79302,56.15302,20.2795569715891,19.9220757434876,NA,NA,NA,NA,NA,0.1549583,NA,NA,0.453727305608883,"mangrove"
