"study_id","site_id","transect_id","plot_id","core_id","year","month","day","latitude","longitude","position_method","section_n","max_depth","habitat","site_description","ecotype","protection_status","protection_notes","ecosystem_health","pH","salinity","ORP","inundation_notes","tree_count","dominant_species","plot_sediment_carbon","plot_sediment_carbon_1m","plot_biomass_carbon","total_ecosystem_carbon","total_ecosystem_carbon_1m","depth_min","depth_max","soil_organic_matter","soil_total_carbon","soil_inorganic_carbon","soil_organic_carbon","soil_nitrogen","dry_bulk_density","soil_carbon_density_total","soil_carbon_density_inorganic","soil_carbon_density_organic","carbon_stock_total","carbon_stock_inorganic","carbon_stock_organic","fraction_carbon","fraction_nitrogen","core_latitude","core_longitude","Habitat_type"
"Morrissette_et_al_2023","Hicks Caye","1",4,"Hicks Caye_1_4_mangrove",2021,9,2,17.691458,-88.116596,"handheld",1,93,"mangrove","average 5-10ft trees, open canopy, mostly Avicennia, leaves being eaten, oxygen stress, standing water 3-6in., sparse trees at >15ft, stand of dwarf mangrove, some anoxia (black on root)","Caye","National Legislation",NA,"healthy",7.29,35,-32,"falling (plots 1-4) to low tide (plots 5-6)",17,"Rhizophora mangle",385.0759749,385.0759749,55.68653733,440.7625122,440.7625122,35,40,55.3702,25.697,0,25.697,1.1561,0.1943,0.0499,0,0.0499,24.9583,0,24.9583,0.25697,0.011561,17.691458,-88.116596,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",4,"Hicks Caye_1_4_mangrove",2021,9,2,17.691458,-88.116596,"handheld",1,93,"mangrove","average 5-10ft trees, open canopy, mostly Avicennia, leaves being eaten, oxygen stress, standing water 3-6in., sparse trees at >15ft, stand of dwarf mangrove, some anoxia (black on root)","Caye","National Legislation",NA,"healthy",7.29,35,-32,"falling (plots 1-4) to low tide (plots 5-6)",17,"Rhizophora mangle",385.0759749,385.0759749,55.68653733,440.7625122,440.7625122,40,45,60.4259,29.0785,0,29.0785,1.2651,0.2015,0.0586,0,0.0586,29.2964,0,29.2964,0.290785,0.012651,17.691458,-88.116596,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",4,"Hicks Caye_1_4_mangrove",2021,9,2,17.691458,-88.116596,"handheld",1,93,"mangrove","average 5-10ft trees, open canopy, mostly Avicennia, leaves being eaten, oxygen stress, standing water 3-6in., sparse trees at >15ft, stand of dwarf mangrove, some anoxia (black on root)","Caye","National Legislation",NA,"healthy",7.29,35,-32,"falling (plots 1-4) to low tide (plots 5-6)",17,"Rhizophora mangle",385.0759749,385.0759749,55.68653733,440.7625122,440.7625122,45,50,64.5681,31.8686,0,31.8686,1.0425,0.2097,0.0668,0,0.0668,33.4132,0,33.4132,0.318686,0.010425,17.691458,-88.116596,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",4,"Hicks Caye_1_4_mangrove",2021,9,2,17.691458,-88.116596,"handheld",1,93,"mangrove","average 5-10ft trees, open canopy, mostly Avicennia, leaves being eaten, oxygen stress, standing water 3-6in., sparse trees at >15ft, stand of dwarf mangrove, some anoxia (black on root)","Caye","National Legislation",NA,"healthy",7.29,35,-32,"falling (plots 1-4) to low tide (plots 5-6)",17,"Rhizophora mangle",385.0759749,385.0759749,55.68653733,440.7625122,440.7625122,72.5,77.5,9.7545,12.308,9.3376,2.9704,0.2873,0.7407,0.0912,0.0692,0.022,391.9858,297.3834,94.6024,0.029704,0.002873,17.691458,-88.116596,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,0,5,45.6908,24.3004,4.5824,19.7181,1.3569,0.2397,0.0583,0.011,0.0473,29.1289,5.4929,23.636,0.197181,0.013569,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,5,10,54.1555,25.531,0,25.531,1.5095,0.1816,0.0464,0,0.0464,23.1877,0,23.1877,0.25531,0.015095,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,10,15,62.7778,29.3779,0,29.3779,1.4729,0.18,0.0529,0,0.0529,26.4346,0,26.4346,0.293779,0.014729,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,15,20,62.4848,31.1768,0,31.1768,1.4116,0.1974,0.0615,0,0.0615,30.7718,0,30.7718,0.311768,0.014116,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,20,25,64.1591,29.8316,0,29.8316,1.1811,0.2013,0.06,0,0.06,30.0238,0,30.0238,0.298316,0.011811,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,25,30,62.6013,31.6943,0,31.6943,1.2534,0.2098,0.0665,0,0.0665,33.2472,0,33.2472,0.316943,0.012534,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,30,35,63.1882,29.6987,0,29.6987,1.1119,0.183,0.0544,0,0.0544,27.1756,0,27.1756,0.296987,0.011119,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,35,40,58.7082,27.5063,0,27.5063,1.1837,0.1788,0.0492,0,0.0492,24.5915,0,24.5915,0.275063,0.011837,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,40,45,54.5303,25.3542,0,25.3542,1.0633,0.1892,0.048,0,0.048,23.986,0,23.986,0.253542,0.010633,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,45,50,39.7775,18.5868,0,18.5868,0.8566,0.2133,0.0396,0,0.0396,19.8196,0,19.8196,0.185868,0.008566,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",5,"Hicks Caye_1_5_mangrove",2021,9,2,17.691358,-88.116795,"handheld",1,94,"mangrove","trees mostly Avicennia, leaves being eaten, open canopy, dwarf stand, standing water 3 in, mostly 5-10ft trees, sparse above 15 m, oxygen stress","Caye","National Legislation",NA,"healthy",6.75,35,-309,"falling (plots 1-4) to low tide (plots 5-6)",16,"Rhizophora mangle",360.2081984,360.2081984,23.18127615,383.3894746,383.3894746,72.5,77.5,9.7232,12.5788,9.6749,2.904,0.2482,0.7618,0.0958,0.0737,0.0221,421.614,324.2797,97.3343,0.02904,0.002482,17.691358,-88.116795,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,0,5,60.1391,27.4504,0,27.4504,1.3829,0.1884,0.0517,0,0.0517,25.8537,0,25.8537,0.274504,0.013829,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,5,10,56.8997,26.868,0,26.868,1.4247,0.1677,0.045,0,0.045,22.5249,0,22.5249,0.26868,0.014247,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,10,15,65.1846,31.0562,0,31.0562,1.2718,0.2014,0.0625,0,0.0625,31.2727,0,31.2727,0.310562,0.012718,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,15,20,70.6563,34.5724,0,34.5724,1.2276,0.2303,0.0796,0,0.0796,39.8075,0,39.8075,0.345724,0.012276,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,20,25,66.9133,33.7671,0,33.7671,1.2418,0.2019,0.0682,0,0.0682,34.0912,0,34.0912,0.337671,0.012418,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,25,30,68.9085,33.3937,0,33.3937,1.2438,0.2104,0.0703,0,0.0703,35.135,0,35.135,0.333937,0.012438,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,30,35,69.5841,33.4672,0,33.4672,1.2109,0.2211,0.074,0,0.074,37.0055,0,37.0055,0.334672,0.012109,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,35,40,55.503,26.6658,0,26.6658,1.086,0.223,0.0595,0,0.0595,29.7371,0,29.7371,0.266658,0.01086,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,40,45,53.9236,25.0855,0,25.0855,1.0054,0.1516,0.038,0,0.038,19.0144,0,19.0144,0.250855,0.010054,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,45,50,59.4298,28.202,0,28.202,1.094,0.1828,0.0516,0,0.0516,25.7765,0,25.7765,0.28202,0.01094,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,64,69,9.6206,12.242,9.3557,2.8864,0.2918,0.7086,0.0867,0.0663,0.0205,208.1956,159.1081,49.0875,0.028864,0.002918,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Hicks Caye","1",6,"Hicks Caye_1_6_mangrove",2021,9,2,17.691317,-88.117022,"handheld",2,124,"mangrove","mostly Avicennia, leaves being eaten, open canopy, standing water 3 in, mostly 6-15 ft","Caye","National Legislation",NA,"healthy",7.28,33,-32,"falling (plots 1-4) to low tide (plots 5-6)",15,"Rhizophora mangle",442.9391719,349.3060496,16.9311676,459.8703395,366.2372172,119,124,7.7352,11.6451,9.5286,2.1165,0.2183,0.8848,0.103,0.0843,0.0187,515.1711,421.538,93.6331,0.021165,0.002183,17.691317,-88.117022,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,0,5,68.0208,32.648,0,32.648,1.9225,0.1187,0.0388,0,0.0388,19.379,0,19.379,0.32648,0.019225,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,5,10,67.9546,32.7422,0,32.7422,2.0786,0.1909,0.0625,0,0.0625,31.2506,0,31.2506,0.327422,0.020786,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,10,15,68.6199,32.228,0,32.228,1.523,0.1848,0.0596,0,0.0596,29.7779,0,29.7779,0.32228,0.01523,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,15,20,67.0346,31.394,0,31.394,1.512,0.1888,0.0593,0,0.0593,29.6339,0,29.6339,0.31394,0.01512,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,20,25,65.3255,32.5697,0,32.5697,1.5468,0.1847,0.0602,0,0.0602,30.0765,0,30.0765,0.325697,0.015468,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,25,30,59.1935,29.4222,0,29.4222,1.3185,0.1729,0.0509,0,0.0509,25.439,0,25.439,0.294222,0.013185,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,30,35,59.2968,28.703,0,28.703,1.419,0.1585,0.0455,0,0.0455,22.7516,0,22.7516,0.28703,0.01419,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,35,40,50.5033,27.2036,0,27.2036,1.3822,0.1904,0.0518,0,0.0518,25.8928,0,25.8928,0.272036,0.013822,17.489636,-88.06327,"mangrove"
"Morrissette_et_al_2023","Drowned Caye","1",1,"Drowned Caye_1_1_mangrove",2021,9,3,17.489636,-88.06327,"handheld",2,171,"mangrove","trees ~30 ft, mostly Rhizophora, not very dense, open canopy, high water table, oxygen stress, brittle branches, healthy leaves","Caye","National Legislation",NA,"healthy",6.46,37,-377,"falling (plots 1-5) to low tide (plot 6)",35,"Rhizophora mangle",517.0458947,248.5501853,79.07193759,596.1178323,327.6221229,40,45,40.4719,24.974,18.5584,6.4156,1.197,0.2602,0.065,0.0483,0.0167,32.4944,24.1469,8.3476,0.064156,0.01197,17.489636,-88.06327,"mangrove"
