"study_id","site_id","core_id","core_year","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation","core_elevation_datum","core_elevation_method","core_elevation_notes","salinity_class","salinity_method","salinity_notes","vegetation_class","peat_depth","core_length","porewater_salinity","pH","peat_depth_notes","depth_min","depth_max","dry_bulk_density","fraction_carbon","depth_interval_notes","representative_depth_min","representative_depth_max"
"Kauffman_et_al_2020","Secret River Low Marsh","COL-SEC-LM-5",2017,46.3058,-123.6951,"RTK-GPS",NA,1.209,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","emergent",129,129,0,6.47,NA,72,77,1.10205682412411,0.0160519933700562,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Low Marsh","COL-SEC-LM-5",2017,46.3058,-123.6951,"RTK-GPS",NA,1.209,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","emergent",129,129,0,6.47,NA,NA,NA,1.03468711870315,0.016920450925827,"vertical slice of 5cm taken within the given representative depth range",100,129
"Kauffman_et_al_2020","Secret River Low Marsh","COL-SEC-LM-6",2017,46.306,-123.6951,"RTK-GPS",NA,1.33,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","emergent",92,92,0,6.21,NA,20,25,0.676921736099007,0.0512402009963989,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Low Marsh","COL-SEC-LM-6",2017,46.306,-123.6951,"RTK-GPS",NA,1.33,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","emergent",92,92,0,6.21,NA,37,42,0.788652605891581,0.0562192487716675,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Low Marsh","COL-SEC-LM-6",2017,46.306,-123.6951,"RTK-GPS",NA,1.33,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","emergent",92,92,0,6.21,NA,72,77,1.1229736796235,0.0160278105735779,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Low Marsh","COL-SEC-LM-6",2017,46.306,-123.6951,"RTK-GPS",NA,1.33,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","emergent",92,92,0,6.21,NA,5,10,0.495206553948056,0.0272555041313171,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-1",2017,46.3071,-123.691,"other high resolution","GIS used to determine core position",2.856,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.28,NA,5,10,0.381645459299285,0.0736493301391602,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-1",2017,46.3071,-123.691,"other high resolution","GIS used to determine core position",2.856,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.28,NA,20,25,0.413369356806693,0.0706543445587158,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-1",2017,46.3071,-123.691,"other high resolution","GIS used to determine core position",2.856,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.28,NA,37,42,0.559700191737842,0.0579634475708008,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-1",2017,46.3071,-123.691,"other high resolution","GIS used to determine core position",2.856,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.28,NA,72,77,0.546365696356981,0.052460994720459,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-1",2017,46.3071,-123.691,"other high resolution","GIS used to determine core position",2.856,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.28,NA,NA,NA,0.614781244552902,0.0453898000717163,"vertical slice of 5cm taken within the given representative depth range",100,201
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-2",2017,46.307,-123.6907,"other high resolution","GIS used to determine core position",2.946,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.37,NA,5,10,0.470367788042531,0.0338673210144043,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-2",2017,46.307,-123.6907,"other high resolution","GIS used to determine core position",2.946,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.37,NA,20,25,0.429754226947882,0.0834146690368652,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-2",2017,46.307,-123.6907,"other high resolution","GIS used to determine core position",2.946,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.37,NA,37,42,0.630991807564929,0.0458261251449585,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-2",2017,46.307,-123.6907,"other high resolution","GIS used to determine core position",2.946,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.37,NA,72,77,0.878246470280635,0.0130441176891327,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-2",2017,46.307,-123.6907,"other high resolution","GIS used to determine core position",2.946,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",201,201,0,6.37,NA,NA,NA,0.875021788391145,0.0160197305679321,"vertical slice of 5cm taken within the given representative depth range",100,201
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-3",2017,46.3069,-123.6905,"other high resolution","GIS used to determine core position",2.926,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",225,225,0,5.84,NA,5,10,0.808000697228517,0.0265412831306458,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-3",2017,46.3069,-123.6905,"other high resolution","GIS used to determine core position",2.926,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",225,225,0,5.84,NA,20,25,0.674568589855325,0.0397564125061035,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-3",2017,46.3069,-123.6905,"other high resolution","GIS used to determine core position",2.926,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",225,225,0,5.84,NA,37,42,0.710214397768869,0.0556659555435181,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-3",2017,46.3069,-123.6905,"other high resolution","GIS used to determine core position",2.926,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",225,225,0,5.84,NA,72,77,0.954767299982569,0.0104022395610809,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-3",2017,46.3069,-123.6905,"other high resolution","GIS used to determine core position",2.926,"NAVD88","other high resolution","leveling used to determine core position","fresh","measurement","refractometer","forested",225,225,0,5.84,NA,NA,NA,0.651385741676835,0.0879033756256103,"vertical slice of 5cm taken within the given representative depth range",100,225
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-4",2017,46.3065,-123.6898,"RTK-GPS",NA,3.142,"NAVD88","RTK-GPS",NA,NA,NA,NA,"forested",250,250,NA,NA,NA,5,10,0.793271744814363,0.0182316720485687,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-4",2017,46.3065,-123.6898,"RTK-GPS",NA,3.142,"NAVD88","RTK-GPS",NA,NA,NA,NA,"forested",250,250,NA,NA,NA,20,25,0.537563186334321,0.0435617303848267,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-4",2017,46.3065,-123.6898,"RTK-GPS",NA,3.142,"NAVD88","RTK-GPS",NA,NA,NA,NA,"forested",250,250,NA,NA,NA,37,42,0.778455638835629,0.0349167346954346,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-4",2017,46.3065,-123.6898,"RTK-GPS",NA,3.142,"NAVD88","RTK-GPS",NA,NA,NA,NA,"forested",250,250,NA,NA,NA,72,77,0.936639358549765,0.0210251379013062,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-4",2017,46.3065,-123.6898,"RTK-GPS",NA,3.142,"NAVD88","RTK-GPS",NA,NA,NA,NA,"forested",250,250,NA,NA,NA,NA,NA,0.731479867526582,0.0310415053367615,"vertical slice of 5cm taken within the given representative depth range",100,250
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-5",2017,46.3065,-123.6895,"RTK-GPS",NA,2.97,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.29,NA,5,10,0.370576956597525,0.0488451385498047,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-5",2017,46.3065,-123.6895,"RTK-GPS",NA,2.97,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.29,NA,20,25,0.421300331183545,0.0764463758468628,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-5",2017,46.3065,-123.6895,"RTK-GPS",NA,2.97,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.29,NA,37,42,0.48126198361513,0.0803048229217529,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-5",2017,46.3065,-123.6895,"RTK-GPS",NA,2.97,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.29,NA,72,77,0.491894718493986,0.128451871871948,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-5",2017,46.3065,-123.6895,"RTK-GPS",NA,2.97,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.29,NA,NA,NA,0.671866829353321,0.0264200663566589,"vertical slice of 5cm taken within the given representative depth range",100,250
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-6",2017,46.3064,-123.6893,"RTK-GPS",NA,2.931,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.39,NA,5,10,0.449712393236883,0.0767725706100464,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-6",2017,46.3064,-123.6893,"RTK-GPS",NA,2.931,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.39,NA,20,25,0.406919993027715,0.0816417121887207,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-6",2017,46.3064,-123.6893,"RTK-GPS",NA,2.931,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.39,NA,37,42,0.51324734181628,0.0641855239868164,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-6",2017,46.3064,-123.6893,"RTK-GPS",NA,2.931,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.39,NA,72,77,0.642147463831271,0.0685246086120605,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Secret River Swamp","COL-SEC-TS-6",2017,46.3064,-123.6893,"RTK-GPS",NA,2.931,"NAVD88","RTK-GPS",NA,"fresh","measurement","refractometer","forested",250,250,0,6.39,NA,NA,NA,0.534861425832317,0.0746861791610718,"vertical slice of 5cm taken within the given representative depth range",100,250
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-1",2017,43.3456,-124.3188,"RTK-GPS",NA,-0.242,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",176,176,39,7.4,NA,5,10,1.38589540412044,0.00359238833,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-1",2017,43.3456,-124.3188,"RTK-GPS",NA,-0.242,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",176,176,39,7.4,NA,20,25,1.4904912836767,0.00240805477,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-1",2017,43.3456,-124.3188,"RTK-GPS",NA,-0.242,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",176,176,39,7.4,NA,37,42,1.43581616481775,0.0058171016,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-1",2017,43.3456,-124.3188,"RTK-GPS",NA,-0.242,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",176,176,39,7.4,NA,72,77,1.34469096671949,0.00909731269,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-1",2017,43.3456,-124.3188,"RTK-GPS",NA,-0.242,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",176,176,39,7.4,NA,NA,NA,1.43819334389857,0.00604974091,"vertical slice of 5cm taken within the given representative depth range",100,176
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-2",2017,43.3457,-124.3187,"RTK-GPS",NA,-0.344,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",177,177,36,7.5,NA,5,10,1.32805071315372,0.00615239799022675,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-2",2017,43.3457,-124.3187,"RTK-GPS",NA,-0.344,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",177,177,36,7.5,NA,20,25,1.58874801901743,0.00284508348,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-2",2017,43.3457,-124.3187,"RTK-GPS",NA,-0.344,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",177,177,36,7.5,NA,37,42,1.3391442155309,0.0065189606,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-2",2017,43.3457,-124.3187,"RTK-GPS",NA,-0.344,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",177,177,36,7.5,NA,72,77,1.49128367670365,0.00359640479,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-2",2017,43.3457,-124.3187,"RTK-GPS",NA,-0.344,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",177,177,36,7.5,NA,NA,NA,1.24643423137876,0.00375468791,"vertical slice of 5cm taken within the given representative depth range",100,177
"Kauffman_et_al_2020","Barview Eelgrass","COO-BAR-SG-3",2017,43.3458,-124.3185,"RTK-GPS",NA,-0.486,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",157,157,37,7.7,NA,5,10,1.11727416798732,0.01236307383,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
